mean_x;mean_y;mean_z;var_x;var_y;var_z;peak_to_peak_x;peak_to_peak_y;peak_to_peak_z;zero_crossings_x;zero_crossings_y;zero_crossings_z;Activity
-33.1;971.85;139.52;46024.36;88491.23;16640.88;818;1224;632;9;0;3;Walking
34.9;971.3;146.28;27700.76;122276.28;9088.67;665;1332;462;12;0;4;Walking
1.23;1008.3;140.02;29764.31;146280.11;6755.22;680;1397;388;13;0;4;Walking
-5.58;963.43;130.75;33588.54;138914.45;6177.89;660;1465;336;12;0;5;Walking
-121.95;951.6;-80.07;19753.38;69053.31;18749.03;596;1299;688;10;0;5;Walking
-101.62;908.93;-295.25;17367.97;30297.46;22284.42;617;691;618;10;0;1;Walking
45.38;962.73;-146.43;6926.7;42856.73;7648.95;394;825;427;11;0;1;Walking
-315.17;795.28;557.1;9027.77;65753.9;8630.79;377;859;463;0;0;0;Walking
-232.5;794.0;682.23;11819.08;70669.77;12809.95;457;905;498;2;0;0;Walking
-248.27;868.28;594.4;16764.83;77437.7;8990.21;479;858;346;0;0;0;Walking
-278.27;851.87;546.38;16582.86;67587.12;6840.74;528;853;331;0;0;0;Walking
-274.68;834.9;545.28;23948.18;116905.09;21510.7;584;1192;579;2;0;0;Walking
-259.03;887.08;579.43;13561.73;112774.78;26950.01;435;1117;601;0;0;0;Walking
-242.52;981.55;425.77;14737.12;121631.71;19140.28;558;1224;501;0;0;0;Walking
-162.63;949.43;223.07;9068.83;142828.98;5078.6;356;1236;310;2;0;0;Walking
-231.72;993.83;342.63;17761.2;124693.37;18332.07;491;1233;583;2;0;0;Walking
-339.5;939.98;412.27;15355.02;106227.12;11681.6;499;1154;466;0;0;0;Walking
-272.95;875.48;351.03;24828.28;91784.28;13559.17;572;1054;530;0;0;0;Walking
-266.68;981.7;284.12;11117.65;94425.58;19385.77;429;1234;561;0;0;0;Walking
-224.92;945.08;430.77;13855.91;70610.34;3097.65;434;934;263;0;0;0;Walking
-194.12;933.57;357.88;7488.6;73135.08;3631.8;316;897;241;0;0;0;Walking
-301.07;912.82;349.1;42229.5;74676.15;2996.22;702;894;223;4;0;0;Walking
-365.98;938.23;323.28;28125.32;75348.05;4922.8;656;1141;257;0;0;0;Walking
-263.32;925.42;407.35;21089.98;49491.94;8526.43;547;859;500;1;0;0;Walking
-181.87;853.62;463.05;14499.55;43496.27;10635.15;519;958;486;2;0;0;Walking
-884.77;444.17;127.25;70715.95;41282.17;10265.75;1338;969;429;0;0;4;Walking
-936.38;352.63;77.05;60652.87;5472.03;3269.18;937;291;246;0;0;7;Walking
-940.13;356.57;68.25;56356.28;8098.21;3806.22;941;396;246;0;0;11;Walking
-946.22;351.27;77.07;42749.17;5628.73;3165.86;831;259;256;0;0;4;Walking
-950.7;330.23;40.12;50327.71;9577.18;4010.47;888;464;276;0;0;12;Walking
-952.9;319.68;68.83;52859.96;7841.65;3550.41;888;373;262;0;0;13;Walking
-953.25;330.48;57.28;57611.95;8498.55;3203.27;930;391;257;0;0;6;Walking
-906.87;390.7;62.83;104931.72;8592.41;2847.97;1194;357;234;0;0;12;Walking
-970.57;319.33;68.35;108180.38;18975.12;5079.86;1385;637;373;0;2;16;Walking
-911.95;366.92;104.17;107672.38;10274.74;3322.27;1228;405;242;0;0;2;Walking
-968.9;342.5;85.18;127278.06;7210.75;3951.82;1341;382;304;0;0;8;Walking
-928.62;321.7;85.47;140812.54;7658.51;3740.95;1357;373;297;0;0;11;Walking
-957.7;265.55;63.52;190859.04;10654.28;5030.38;1437;393;345;0;0;15;Walking
-981.85;332.22;45.85;184658.96;10970.27;4624.09;1389;478;288;0;0;13;Walking
-907.85;343.4;76.43;148807.23;9320.94;4781.78;1383;376;334;0;0;8;Walking
-232.83;414.87;632.48;384293.24;12891.08;207526.52;1958;542;1378;1;0;6;Walking
134.93;474.67;890.1;10176.73;15780.02;42594.36;372;579;817;4;0;0;Walking
79.57;434.62;897.83;8158.88;43072.8;156557.11;431;795;1461;8;0;0;Walking
97.78;553.27;834.1;9176.3;93749.23;151698.86;458;1104;1177;12;0;0;Walking
48.18;690.18;776.0;11624.32;87436.15;94778.37;475;1084;977;8;0;0;Walking
104.93;640.93;779.28;5371.1;83703.03;101022.17;368;960;990;4;0;0;Walking
144.48;611.32;759.7;7455.18;73946.45;76127.84;415;882;915;4;0;0;Walking
131.77;863.1;218.5;10720.38;57936.36;198558.08;443;1081;1663;6;0;3;Walking
-98.83;911.18;-119.12;87756.31;34342.35;49436.57;1469;1030;835;3;0;5;Walking
-914.67;360.65;227.3;66568.26;18391.39;5597.24;1011;667;308;0;0;0;Walking
-950.42;391.83;154.75;76241.81;15494.21;6858.15;1090;488;330;0;0;2;Walking
-972.85;400.28;129.77;71362.13;18702.67;5743.65;990;500;357;0;0;4;Walking
-956.37;391.9;144.9;66120.3;15596.56;6951.32;1011;444;336;0;0;0;Walking
-956.37;381.28;133.52;74445.67;15666.04;5504.05;1047;455;384;0;0;0;Walking
-962.92;364.92;150.08;75119.81;12190.71;6698.11;1030;384;309;0;0;0;Walking
-980.28;369.88;155.12;67985.97;15977.3;6090.8;945;448;393;0;0;0;Walking
-974.02;390.7;131.68;70059.82;19079.14;5513.35;924;495;295;0;0;0;Walking
-980.42;-225.9;146.48;35030.88;16356.59;10065.72;823;592;363;0;2;6;Walking
-1005.77;-169.4;75.08;70405.51;16048.57;20865.78;1050;579;738;0;6;5;Walking
-962.1;-286.03;10.97;56031.46;14772.7;8677.1;1069;636;389;0;2;6;Walking
-976.0;-289.08;4.82;62239.9;23317.81;13797.02;1096;663;486;0;2;11;Walking
-956.3;-285.82;14.63;81554.51;13630.75;8811.63;1176;604;332;0;2;8;Walking
-950.85;-354.1;-30.13;49521.23;16931.62;14599.85;979;621;498;0;0;14;Walking
-995.92;-239.22;72.88;48901.81;19210.5;16226.17;928;632;500;0;2;12;Walking
-973.5;-183.95;32.63;90875.68;13108.75;13567.83;1133;587;433;0;4;8;Walking
-979.38;-229.27;-62.42;72015.17;14721.23;17611.08;1096;625;590;0;2;10;Walking
-949.83;-301.57;-152.28;55953.61;15438.81;9885.7;1004;584;419;0;2;6;Walking
-970.02;-239.6;-124.08;49062.08;26475.91;13427.04;796;878;543;0;4;6;Walking
-991.8;-144.35;94.52;45791.29;9752.93;36613.05;1042;539;706;0;4;9;Walking
-830.08;57.28;576.97;81438.21;22648.84;35933.63;1443;761;981;0;22;2;Walking
-849.55;149.68;533.47;58936.15;21474.85;18713.48;1079;621;622;0;13;0;Walking
-899.78;-305.43;155.23;53183.14;37148.05;60700.31;1189;836;883;0;5;9;Walking
-948.0;-332.58;-104.85;59506.67;25718.38;7896.16;972;805;414;0;0;8;Walking
-949.4;-222.6;88.15;59799.84;26593.34;59401.56;1036;653;841;0;4;7;Walking
-956.83;-169.17;269.58;40328.67;24419.17;7607.94;858;625;399;0;8;0;Walking
-980.4;-191.05;169.97;54976.47;21642.58;9153.57;900;644;409;0;6;1;Walking
-944.1;-183.27;226.48;111114.99;19899.23;13992.22;1381;641;456;0;6;3;Walking
-996.1;-188.52;257.65;171896.02;28589.98;18853.86;1526;666;583;0;7;4;Walking
-926.63;-226.02;220.08;130511.27;28107.92;12103.78;1280;767;467;0;3;2;Walking
-973.05;-331.78;210.68;127797.35;30683.47;13841.28;1238;720;519;0;4;4;Walking
-927.17;-213.42;204.33;135572.34;15567.14;18655.66;1283;564;555;0;4;4;Walking
-983.63;-229.77;262.3;121433.0;18101.31;18268.14;1254;594;539;0;4;0;Walking
-959.13;-207.58;247.67;62041.95;29023.84;13381.16;1213;634;557;0;5;0;Walking
-946.52;-195.95;223.75;103103.68;21514.45;14759.99;1185;559;651;0;5;2;Walking
-988.57;-268.27;194.47;137860.11;23717.3;13320.52;1469;710;446;0;4;4;Walking
-919.15;-269.28;206.97;124606.26;25595.4;15032.67;1288;776;471;0;4;2;Walking
-976.47;-276.42;234.43;115143.08;24524.14;15795.48;1261;679;558;0;4;2;Walking
-919.97;-265.27;212.77;108362.0;22601.06;11500.51;1212;700;472;0;5;2;Walking
-974.88;-286.97;245.4;109946.44;21510.53;13646.17;1215;661;509;0;4;0;Walking
-921.68;-283.55;217.02;124481.25;17653.28;13731.35;1300;586;479;0;4;2;Walking
-355.23;-174.12;764.78;279495.41;46759.17;197659.4;2060;931;1727;17;13;0;Walking
54.47;-256.65;982.42;38151.35;29412.73;74516.41;914;678;1283;16;1;0;Walking
143.33;-349.13;946.95;18333.02;16323.12;117891.71;595;473;1193;8;0;0;Walking
142.12;-363.85;957.35;18836.37;15934.96;145737.83;722;462;1364;10;0;0;Walking
80.12;-375.17;988.6;17178.34;13525.51;150503.91;632;443;1497;17;0;0;Walking
76.1;-389.18;968.98;13299.42;18921.02;165214.05;450;475;1695;16;0;0;Walking
55.25;-441.53;910.68;17113.62;24771.68;149920.95;670;599;1595;17;0;0;Walking
97.97;-501.17;891.47;12324.93;21368.17;114263.98;569;596;1254;14;0;0;Walking
85.58;-530.33;889.3;10376.74;26182.66;134689.34;475;588;1490;16;0;0;Walking
25.98;-486.77;941.67;11159.98;24684.91;75905.19;457;572;1128;14;0;0;Walking
90.73;-483.43;925.32;15828.8;15133.81;113006.52;560;449;1329;14;0;0;Walking
130.63;-493.58;924.48;13251.7;27718.64;120895.32;520;606;1236;8;0;0;Walking
122.57;-486.28;906.3;13037.08;21117.5;120444.28;494;539;1348;8;0;0;Walking
109.88;-475.75;887.93;10814.97;25928.22;130830.03;446;584;1251;13;0;0;Walking
94.77;-495.3;887.23;11238.98;22835.24;142340.25;484;530;1243;12;0;0;Walking
109.9;-528.93;919.03;10736.26;22928.16;133068.67;414;544;1359;12;0;0;Walking
63.02;-553.95;883.28;14081.82;22909.15;108897.67;479;561;1278;12;0;0;Walking
-581.63;-834.43;80.45;44001.4;73417.45;45350.75;1032;1188;1217;0;0;15;Walking
-592.58;-833.12;61.4;40010.11;97493.7;53952.24;1013;1407;1254;0;0;20;Walking
-556.73;-843.92;94.57;46746.1;92336.58;62666.58;1044;1232;1363;0;0;18;Walking
-495.62;-874.92;127.73;49180.24;115837.28;63873.13;1064;1593;1362;0;0;16;Walking
-428.72;-906.72;193.95;41928.37;118334.44;69821.91;905;1909;1536;2;0;12;Walking
-436.95;-899.33;227.52;21900.61;75212.39;29875.72;712;1629;831;0;0;4;Walking
-238.18;-938.63;286.07;35352.18;38618.33;33734.2;956;792;797;6;0;4;Walking
-381.18;-901.17;253.03;44463.08;60972.47;53290.87;1149;1056;1218;2;0;10;Walking
-350.18;-920.73;233.6;33528.65;38269.1;31837.67;803;864;827;0;0;8;Walking
-408.55;-920.42;164.03;27110.18;46797.58;44410.53;776;1058;1140;0;0;20;Walking
-363.35;-916.02;289.67;12241.06;21757.92;20718.42;488;807;700;0;0;2;Walking
-287.43;-949.12;208.53;22829.01;63274.07;54576.72;680;1040;1014;0;0;12;Walking
-241.35;-951.87;241.32;22965.26;76852.98;48952.08;677;1286;995;0;0;6;Walking
-177.65;-955.52;276.48;19790.86;58862.85;44510.35;717;1015;901;6;0;6;Walking
-179.37;-966.42;253.35;22023.9;93231.64;58088.46;704;1258;1135;12;0;6;Walking
-171.33;-975.53;256.15;33996.32;107871.05;76944.16;890;1471;1450;17;0;10;Walking
-288.65;-914.05;225.32;73927.66;116411.01;80198.08;1290;1454;1702;8;0;14;Walking
-545.77;-870.37;139.57;65946.28;167884.5;123469.51;1103;1880;1757;0;2;21;Walking
-684.38;-743.73;170.72;154430.9;251679.9;162252.07;1755;2007;1723;4;6;20;Walking
-708.05;-681.25;193.18;220434.48;186562.95;157051.02;2001;2022;1708;6;4;19;Walking
-716.05;-750.35;176.48;197450.71;203537.19;142867.15;1951;1745;1610;4;4;19;Walking
-706.12;-687.83;212.15;236001.54;274911.11;171511.19;2126;2269;1910;1;6;22;Walking
-676.43;-734.13;189.55;141487.71;183987.35;124828.41;1704;2060;1361;0;6;23;Walking
-682.6;-703.62;170.87;153022.41;198921.74;130636.78;1525;2040;1652;0;5;21;Walking
-696.37;-771.45;193.0;115670.23;136544.81;122318.97;1529;1803;1626;0;2;22;Walking
-669.97;-727.55;174.12;98492.03;152676.18;107673.2;1290;1818;1522;0;4;24;Walking
-682.03;-728.33;165.75;164631.23;187215.76;129085.59;1478;1912;1509;0;5;25;Walking
-703.18;-730.82;225.78;154306.95;177782.28;166216.4;1416;1931;1794;0;4;24;Walking
-695.08;-755.93;182.58;161717.64;190395.13;126323.18;1612;1891;1487;0;4;23;Walking
-665.35;-712.08;216.78;161187.73;217272.24;155202.24;1660;2198;1567;0;6;22;Walking
-685.78;-709.05;184.4;152699.47;175673.01;143760.44;1588;2040;1619;0;4;22;Walking
-700.12;-760.6;180.48;137577.44;157533.27;135432.28;1500;1603;1412;0;4;21;Walking
-665.52;-713.9;214.85;158959.85;203792.19;140370.59;1569;2060;1402;0;6;20;Walking
-687.65;-761.37;98.85;52059.73;89900.7;74685.59;1097;1336;1430;0;0;16;Walking
-657.42;-763.28;76.15;27704.78;61609.44;38452.93;1270;1211;1184;0;0;19;Walking
-617.77;-784.17;120.83;43028.51;59940.04;52589.47;1094;1127;1259;0;0;10;Walking
-614.0;-803.73;167.7;36989.83;73761.73;51853.91;1108;1115;1125;0;0;12;Walking
-617.32;-792.65;127.63;29221.88;51964.33;38769.87;1261;1063;1127;0;0;11;Walking
-627.23;-747.7;224.1;34079.55;66543.64;58369.46;1108;1128;1371;0;0;8;Walking
-633.23;-763.38;209.83;30750.38;71256.7;51406.44;1276;1276;1209;0;0;8;Walking
-638.75;-785.52;162.93;34609.09;58634.65;48179.96;1060;1065;1322;0;0;8;Walking
-631.73;-744.28;230.83;40711.4;57698.5;60859.47;1119;1123;1462;0;0;6;Walking
-614.47;-768.77;188.82;25355.08;66536.21;42568.72;935;1123;1093;0;0;8;Walking
-638.73;-768.93;211.92;36076.63;34753.0;52291.74;1066;992;1099;0;0;6;Walking
-627.92;-786.45;196.35;36354.54;52831.71;49687.09;999;1028;1034;0;0;8;Walking
-620.08;-808.48;109.87;44894.44;92452.42;40205.08;1724;2080;1008;2;2;11;Walking
-619.9;-750.43;202.23;64768.36;68283.31;79571.71;1605;1273;1610;0;0;8;Walking
-641.37;-766.78;213.37;50494.43;95117.34;86716.0;1332;1581;1623;0;2;12;Walking
-626.38;-754.12;210.42;31264.87;70218.84;65403.24;1115;1174;1294;0;0;10;Walking
-636.0;-777.13;134.52;62429.57;69888.68;67046.25;1362;1180;1646;0;0;10;Walking
146.05;-459.1;838.38;7913.25;34617.99;169734.17;318;568;1450;5;0;0;Walking
149.72;-473.17;833.78;8182.1;38863.27;167023.64;364;590;1412;4;0;0;Walking
137.45;-438.42;873.38;6630.21;45190.71;182334.97;287;641;1540;4;0;0;Walking
137.77;-402.67;929.5;3769.15;48040.56;184785.02;225;676;1357;0;0;0;Walking
138.53;-424.85;854.28;4985.22;45142.13;148404.6;334;745;1345;2;0;0;Walking
138.57;-411.57;871.03;7530.75;52021.65;136152.13;370;750;1351;3;0;0;Walking
62.55;-519.4;809.62;99066.01;14680.54;95981.5;1160;489;1099;4;0;0;Walking
138.15;-432.5;869.4;72177.59;14994.55;98303.81;1051;436;1241;6;0;0;Walking
141.13;-416.1;908.13;19854.98;22380.32;119489.58;654;500;1368;4;0;0;Walking
65.12;-380.0;970.05;21004.0;15667.73;89522.78;522;469;1033;7;0;0;Walking
130.42;-370.67;916.72;12519.01;19882.19;80078.77;448;451;1068;4;0;0;Walking
167.98;-423.18;870.32;24676.72;23372.55;110572.88;509;505;1256;5;0;0;Walking
162.38;-376.1;948.68;27432.64;17552.52;141680.12;591;529;1376;6;0;0;Walking
186.77;-425.87;877.63;19623.31;12401.58;98791.43;551;411;1174;6;0;0;Walking
208.13;-415.4;855.58;30334.58;18223.81;141914.78;641;523;1628;4;0;0;Walking
207.78;-428.77;907.58;34376.14;17482.01;153906.54;623;465;1393;6;0;0;Walking
-60.18;-523.92;491.32;234147.35;37026.11;232102.52;1915;809;1874;3;0;2;Walking
-859.9;-410.98;-20.28;196532.72;87402.98;12823.4;1699;968;400;0;5;5;Walking
-768.03;-537.3;-47.88;140973.8;51120.54;10588.17;1523;765;359;0;0;6;Walking
-786.67;-566.77;-23.88;110614.69;33225.35;10642.94;1329;659;384;0;0;6;Walking
-803.33;-546.12;-34.62;116768.72;36314.87;7492.0;1423;597;325;0;0;4;Walking
-769.73;-536.62;-43.95;159993.76;49946.24;13111.35;1597;730;490;0;0;7;Walking
-802.95;-531.4;-16.18;116327.88;39004.97;15771.25;1168;620;419;0;0;5;Walking
-837.07;-513.43;-22.23;179052.06;54046.45;22034.65;1515;760;577;0;0;4;Walking
-755.7;-525.48;-8.58;170682.61;53136.85;24172.28;1661;814;561;0;0;6;Walking
-798.92;-510.72;41.43;126656.21;39087.14;23372.48;1344;694;536;0;0;5;Walking
-878.83;-457.07;43.8;166846.81;49523.66;21607.26;1517;674;514;0;0;5;Walking
-720.37;-588.52;-38.17;151382.8;40916.38;22453.61;1491;674;512;0;0;4;Walking
-797.93;-503.83;16.32;156326.06;44474.84;24592.18;1561;764;567;0;0;7;Walking
-848.62;-488.92;22.78;218383.54;60368.38;27250.54;1825;848;531;0;0;4;Walking
-708.32;-579.42;-83.72;177304.32;43559.98;39721.77;1702;706;688;0;0;5;Walking
-717.33;-533.4;-114.63;196654.69;58941.94;24057.53;1583;783;572;0;0;6;Walking
-837.12;-383.43;-139.78;349216.44;105075.41;20843.4;1908;1041;489;0;6;13;Walking
-488.75;-741.78;225.85;119160.25;72203.17;118618.16;1597;1247;1076;0;0;3;Walking
-324.33;-873.18;397.67;8931.89;16131.02;12733.46;383;660;459;0;0;0;Walking
-373.43;-900.88;361.2;21501.75;27529.87;16269.53;648;876;563;0;0;0;Walking
-296.38;-901.67;439.53;11088.7;21084.12;13822.35;510;713;564;0;0;0;Walking
-342.87;-888.28;374.9;11559.25;17635.6;11231.96;451;699;404;0;0;0;Walking
-399.78;-864.0;403.58;6525.2;12038.9;16730.64;350;501;538;0;0;0;Walking
-388.78;-873.7;415.07;13536.7;15526.84;13843.4;504;504;558;0;0;0;Walking
-364.37;-889.8;352.47;18781.2;21535.79;13161.68;554;674;581;0;0;0;Walking
-368.53;-888.0;378.85;13213.68;23395.5;13106.66;470;680;493;0;0;0;Walking
-391.68;-879.12;398.67;13928.55;15677.14;10282.06;490;556;442;0;0;0;Walking
-355.38;-816.32;513.02;6528.7;7758.75;12497.58;338;492;507;0;0;0;Walking
-400.52;-864.73;417.27;16534.12;17837.83;14549.0;513;590;516;0;0;0;Walking
-445.85;-834.48;403.0;12333.66;19027.25;11103.6;468;599;478;0;0;0;Walking
-388.33;-848.1;418.82;10830.99;10707.69;11277.68;452;554;430;0;0;0;Walking
-420.03;-842.67;480.52;19335.87;15289.12;18614.22;607;552;615;0;0;0;Walking
-334.5;-885.38;427.55;25747.92;14987.14;12604.01;638;588;473;2;0;0;Walking
-377.75;-887.72;317.82;17097.62;17165.44;9111.82;573;568;501;0;0;2;Walking
162.58;-191.87;998.02;8069.04;9325.38;42780.55;324;407;917;2;2;0;Walking
127.32;-177.65;1018.3;14405.18;5494.73;24955.94;411;245;610;7;0;0;Walking
138.43;-184.37;1012.02;15224.75;6361.53;30507.45;408;291;680;7;0;0;Walking
156.9;-192.6;979.13;8756.39;5139.41;19828.28;340;288;593;4;0;0;Walking
170.33;-195.78;986.08;10737.69;5603.07;27821.08;371;278;626;3;0;0;Walking
132.25;-169.25;1022.33;9499.32;4599.42;24393.72;340;250;653;7;0;0;Walking
123.75;-180.28;1018.08;10920.32;5209.44;25592.88;395;229;677;2;0;0;Walking
150.18;-232.7;988.98;8210.32;5330.98;35824.25;348;311;783;2;0;0;Walking
155.73;-266.75;981.93;10347.13;3339.75;25773.56;377;216;565;2;0;0;Walking
137.05;-238.27;995.53;13058.58;6592.1;34121.68;405;306;700;8;0;0;Walking
133.1;-219.02;989.27;12223.16;9118.78;41990.53;410;389;904;10;2;0;Walking
163.63;-227.73;981.35;10317.83;5128.7;23996.56;358;289;589;3;0;0;Walking
136.48;-212.53;1000.65;7579.25;5387.25;25811.83;327;264;599;4;0;0;Walking
152.83;-217.75;985.47;8077.87;4383.79;17889.35;379;247;614;2;0;0;Walking
142.77;-188.1;1017.07;8312.25;3594.22;13945.4;305;227;521;0;0;0;Walking
182.65;-211.65;994.58;11137.79;6547.46;25797.01;366;247;604;4;0;0;Walking
341.53;-232.33;890.98;75087.78;6219.42;69154.08;852;276;1072;2;0;0;Walking
713.48;-242.85;672.95;7062.95;2216.33;69875.08;342;178;971;0;0;0;Walking
694.53;-205.73;673.02;1449.72;857.9;42318.02;150;125;745;0;0;0;Walking
686.27;-224.17;712.58;773.9;636.24;35609.34;141;121;703;0;0;0;Walking
656.07;-165.1;740.63;2523.03;3940.76;41144.83;207;241;789;0;0;0;Walking
586.25;-111.88;832.07;2440.05;1929.94;37417.4;214;231;724;0;2;0;Walking
577.52;-131.73;852.45;2336.52;2038.53;44679.81;229;205;753;0;0;0;Walking
573.38;-80.95;830.47;2590.44;822.81;30246.45;228;136;628;0;0;0;Walking
617.8;-143.82;770.4;2692.59;1598.22;35558.14;208;221;741;0;0;0;Walking
548.42;-125.83;880.83;2573.14;2045.87;36789.77;242;211;744;0;0;0;Walking
586.67;-89.23;823.28;1293.59;1345.35;20847.64;177;171;545;0;0;0;Walking
603.35;-94.52;797.67;2460.23;2190.92;30642.29;239;259;694;0;0;0;Walking
565.77;-75.35;864.32;1916.61;817.89;30286.85;188;127;635;0;0;0;Walking
540.63;-5.98;865.73;3031.53;1131.68;33299.96;218;163;668;0;15;0;Walking
562.0;-23.02;833.92;3262.57;1113.25;32343.61;235;164;706;0;22;0;Walking
516.87;-10.38;900.28;4405.38;1371.17;42721.64;253;151;932;0;23;0;Walking
565.32;-69.75;816.25;9614.65;8917.09;37302.59;446;354;871;0;14;0;Walking
122.95;99.45;905.9;150448.55;75251.91;29918.32;1031;931;721;1;1;0;Walking
-109.17;283.92;986.2;6005.04;7312.81;11262.16;310;402;462;4;0;0;Walking
-108.1;316.03;969.65;4361.79;9161.53;13291.49;244;415;519;4;0;0;Walking
-79.12;367.22;965.53;3384.5;5203.37;8587.08;204;333;365;8;0;0;Walking
-40.65;413.85;927.77;3352.93;5649.03;9228.05;214;310;418;14;0;0;Walking
-93.3;372.28;966.73;3877.38;7220.7;11746.76;230;332;460;5;0;0;Walking
-94.55;357.32;957.32;5186.51;7783.98;12433.52;283;404;400;8;0;0;Walking
-88.43;197.22;970.47;20472.88;68121.77;29692.28;816;1124;963;12;3;0;Walking
277.45;-509.4;741.75;70705.98;82322.17;114701.99;1076;1353;1374;7;3;0;Walking
-82.58;-364.3;861.47;193015.14;47440.98;36290.88;1565;950;983;5;2;0;Walking
325.58;-324.42;877.53;71146.68;22459.08;23161.25;1073;693;751;2;2;0;Walking
-347.75;-609.65;795.92;46253.85;21963.66;40439.61;1008;702;838;1;0;0;Walking
-420.67;-650.75;740.45;22387.92;31460.89;84329.78;673;1040;1040;0;0;0;Walking
-61.03;-286.72;948.75;20267.17;29973.3;78191.89;656;849;1141;26;2;0;Walking
151.48;-335.52;948.85;18820.88;8489.65;90471.99;601;413;1282;5;0;0;Walking
73.17;-276.22;1009.1;10502.64;9090.74;128973.19;525;435;1304;10;0;0;Walking
14.47;-337.17;1001.6;9619.88;12653.07;103033.51;400;598;1062;7;0;0;Walking
-945.33;294.18;-62.23;29201.69;23727.18;44513.71;1083;670;954;0;2;8;Walking
-936.87;292.25;-169.27;24029.82;27136.92;30642.63;842;746;842;0;4;6;Walking
-922.9;278.98;-110.78;28746.99;30666.65;50773.7;765;716;978;0;6;6;Walking
-944.28;262.32;-124.45;40999.57;39504.38;50337.31;1022;870;1033;0;8;10;Walking
-925.32;291.28;-166.33;33447.42;23688.1;39899.32;1014;690;972;0;2;14;Walking
-924.9;304.98;-166.78;32340.12;22324.62;39500.54;1139;667;772;0;6;5;Walking
-923.72;304.02;-194.57;32272.57;29142.98;39465.18;1307;944;905;0;2;6;Walking
-919.05;292.1;-165.62;38568.18;36205.29;65575.4;1166;897;1064;0;4;5;Walking
-938.28;286.48;-181.98;30437.57;36641.18;39351.98;902;922;1029;0;6;11;Walking
-926.23;272.5;-119.37;28327.78;24436.28;40283.27;767;655;914;0;6;6;Walking
-941.3;286.32;-151.03;26198.08;31223.92;44562.33;698;745;851;0;6;14;Walking
-926.45;253.78;-182.53;17843.81;26222.44;41999.95;687;818;887;0;4;9;Walking
-937.15;269.55;-163.17;21397.69;27082.11;42809.94;765;652;832;0;3;3;Walking
-944.7;271.72;-146.42;23035.84;21226.04;35336.54;712;576;848;0;0;10;Walking
-924.88;284.52;-176.4;30325.37;26571.42;39189.64;810;743;856;0;2;8;Walking
-940.33;283.08;-196.93;27443.56;36527.64;40995.86;826;776;979;0;10;5;Walking
-911.95;256.95;-195.27;26846.35;33062.15;44199.33;795;707;1027;0;9;5;Walking
-916.02;267.05;-217.95;39212.35;45341.18;46791.31;1092;952;1108;0;8;10;Walking
-932.5;263.08;-218.58;40176.82;31986.41;59524.44;1061;832;1047;0;8;6;Walking
-891.18;289.05;-306.63;27148.88;19421.98;35779.47;1080;642;988;0;0;5;Walking
-930.4;226.2;-299.03;41203.51;39266.93;39254.47;1157;947;966;0;10;8;Walking
-913.67;242.83;-234.35;63162.86;28202.54;57751.26;1587;750;1018;0;6;12;Walking
-938.13;236.33;-220.27;22990.98;22460.19;44098.53;660;597;834;0;8;14;Walking
-912.7;285.75;-230.98;35815.88;32334.55;50970.72;1070;840;860;0;8;9;Walking
-919.9;230.65;-279.45;57745.46;54113.56;69663.21;1609;1258;1134;0;12;10;Walking
-913.62;256.8;-278.65;63851.84;58170.59;51726.03;1395;1046;781;0;10;7;Walking
-913.67;235.63;-253.55;49377.96;53946.73;60953.85;1330;1009;1021;0;10;10;Walking
-901.87;274.57;-242.93;19273.08;28607.81;48359.26;852;822;926;0;4;3;Walking
-915.5;247.23;-286.07;47990.08;28581.28;57255.46;1545;786;1097;0;8;9;Walking
-933.72;235.45;-218.52;53120.67;22356.28;65383.08;1226;733;946;0;4;13;Walking
-909.72;253.55;-279.88;20164.77;22835.05;41101.17;642;613;968;0;4;4;Walking
-918.1;243.73;-217.27;33779.59;18376.5;45880.26;954;545;1011;0;6;6;Walking
-937.03;256.97;-214.97;24002.57;19524.23;43816.43;640;569;957;0;2;8;Walking
-88.03;691.93;-101.53;356859.23;119807.73;49858.75;1827;1446;1078;3;2;5;Walking
340.33;919.97;0.77;19151.59;35197.23;31179.58;699;1083;725;2;0;15;Walking
304.55;925.07;-18.48;27290.11;18567.3;19616.88;828;830;720;4;0;5;Walking
313.38;914.12;85.65;23274.3;16042.5;28329.16;604;577;659;4;0;7;Walking
315.77;925.58;30.58;14920.98;6916.54;18070.34;480;431;548;0;0;2;Walking
308.1;917.52;82.83;17648.42;19526.52;25517.87;728;673;579;3;0;3;Walking
307.58;920.55;16.17;13259.78;17354.45;22492.37;551;690;586;2;0;2;Walking
314.03;909.85;83.7;18832.4;18814.99;28729.21;575;627;639;2;0;3;Walking
297.77;924.43;38.05;11271.71;15038.51;21428.21;547;558;615;2;0;7;Walking
302.93;929.32;40.55;22805.26;29424.98;28849.55;703;1001;747;4;0;4;Walking
287.05;930.9;19.12;14450.41;20065.59;23058.47;611;708;625;4;0;3;Walking
310.43;914.07;98.63;8840.08;15050.7;22727.1;473;611;620;0;0;5;Walking
307.65;930.92;17.53;7318.36;14931.08;19042.95;346;590;581;0;0;10;Walking
294.85;917.52;81.0;10501.89;15759.45;22628.4;443;568;616;0;0;5;Walking
309.17;921.08;28.3;14283.34;19091.04;23045.61;500;712;663;0;0;7;Walking
